21.5689926692	1217.52929506	0
21.9210854135	1217.92419252	0
22.3256626689	1218.23119935	0
22.7877808164	1218.48705873	0
23.2491207682	1218.71996889	0
23.7018051701	1218.97460756	0
24.1728382665	1219.21618471	0
24.6676788881	1219.37011537	0
25.191890771	1219.43090639	0
25.7494545532	1219.40771303	0
26.3485966278	1219.33227357	0
26.9064407906	1219.28832826	0
27.4593239379	1219.23803529	0
28.0364609316	1219.10754213	0
28.6029205869	1218.95886049	0
29.1508637014	1218.83642396	0
29.7083530982	1218.66638002	0
30.2593327119	1218.47021303	0
30.8583622522	1218.28173646	0
31.3539734439	1218.10986146	0
31.872837122	1217.88598451	0
32.4060631341	1217.66320619	0
32.8850708551	1217.47082338	0
33.3647461494	1217.23254213	0
33.8758965081	1216.94054994	0
34.3553963259	1216.69054994	0
34.8303680978	1216.4436017	0
35.3516884391	1216.16589174	0
35.8627014704	1215.89636049	0
36.3836212699	1215.62096986	0
36.8815804071	1215.35717592	0
37.4061318	1215.07922182	0
37.9397430978	1214.79626283	0
38.4588547294	1214.52136049	0
38.9612732489	1214.25549135	0
39.4096642092	1214.01757631	0
39.9547501166	1213.72851381	0
40.4316063465	1213.47582826	0
40.9475594118	1213.20214662	0
41.4847298209	1212.91711244	0
41.9842148374	1212.65234193	0
42.5062180121	1212.37560853	0
43.0342560373	1212.09570131	0
43.5590286799	1211.81799135	0
44.0953827461	1211.53417787	0
44.6073074894	1211.26367006	0
45.0789528445	1211.01452455	0
45.5967064455	1210.7404767	0
46.0754356933	1210.48754701	0
46.5955467783	1210.21301088	0
47.1632652834	1209.91369447	0
47.6194763743	1209.67333803	0
48.135791833	1209.40136537	0
48.6537666864	1209.12731752	0
49.1320915763	1208.87353334	0
49.6085320058	1208.62182436	0
50.1002693716	1208.36254701	0
50.5586166928	1208.12084779	0
51.0109177184	1207.88244447	0
51.4701080868	1207.63989076	0
52.0101624073	1207.35363588	0
52.4664078301	1207.11266908	0
52.9403839665	1206.86315736	0
53.4156227673	1206.61266908	0
53.8947868889	1206.36034975	0
54.3685646614	1206.11071596	0
54.8263245185	1205.86962709	0
55.2972488963	1205.62145814	0
55.8159943169	1205.34789857	0
56.3421669545	1205.07031068	0
56.8390350884	1204.80822572	0
57.3805389951	1204.52197084	0
57.8726921621	1204.26159486	0
58.3917885383	1203.98608217	0
58.8333206728	1203.72167787	0
59.2348824093	1203.38720522	0
59.5770569388	1202.96093568	0
59.8571663462	1202.47595033	0
60.142879542	1201.93823061	0
60.442073878	1201.43273744	0
60.7156944817	1200.95861635	0
60.9922676633	1200.3913556	0
61.1759300785	1199.8408185	0
61.3537483768	1199.28039369	0
61.5143814628	1198.7717267	0
61.584247643	1198.25427064	0
61.550628717	1197.71557436	0
61.4839058472	1197.21557436	0
61.4317246029	1196.63451967	0
61.393512781	1196.13366517	0
61.3413391656	1195.58788881	0
61.257515009	1195.01171694	0
61.1394386833	1194.45080385	0
61.0261879509	1193.90234193	0
60.8629913885	1193.35729799	0
60.6860848016	1192.88024721	0
60.5098877496	1192.33556947	0
60.3070068914	1191.78869447	0
60.0741425105	1191.27587709	0
59.8779793333	1190.80334291	0
59.6771126344	1190.30602846	0
59.477348383	1189.83080873	0
59.2560730542	1189.31176576	0
58.9433136543	1188.70983705	0
58.6931343622	1188.27514467	0
58.4376717163	1187.79382143	0
58.1436310371	1187.2416974	0
57.8809509834	1186.75854311	0
57.579162653	1186.1960431	0
57.3247452324	1185.72338686	0
57.0789223261	1185.26794252	0
56.8214684085	1184.7897931	0
56.5691376285	1184.32116518	0
56.3104897087	1183.84106264	0
56.0648689819	1183.38488588	0
55.7991638738	1182.89147768	0
55.5518265329	1182.43383608	0
55.254058893	1181.93603334	0
54.9358063299	1181.46459779	0
54.6459808893	1181.00976381	0
54.350856835	1180.53942689	0
54.0688705986	1180.1010724	0
53.7547226512	1179.60864076	0
53.4240913936	1179.0887433	0
53.1053085874	1178.58959779	0
52.8069954464	1178.12194642	0
52.5162849976	1177.66589174	0
52.2295418342	1177.21655092	0
51.9450150085	1176.77038392	0
51.6226692747	1176.26525697	0
51.3113899776	1175.77795228	0
51.0035019474	1175.29540834	0
50.6859551035	1174.79833803	0
50.3734169559	1174.30932436	0
50.0542183476	1173.80944643	0
49.7408218926	1173.31945619	0
49.4264145446	1172.82739076	0
49.1062126716	1172.32617006	0
48.7928124024	1171.83581361	0
48.4674492431	1171.32665834	0
48.1589584901	1170.84289369	0
47.8863602245	1170.41576967	0
47.5803604671	1169.93713197	0
47.261543329	1169.43823061	0
46.9683113638	1168.97912416	0
46.6874008722	1168.53893861	0
46.3910942635	1168.07519349	0
46.107265528	1167.63085756	0
45.7842445924	1167.12487611	0
45.4707871039	1166.63537416	0
45.1263809744	1166.14379701	0
44.7767334538	1165.75964174	0
44.3357430063	1165.31799135	0
43.9601364692	1164.92675599	0
43.5611916135	1164.60241518	0
43.0661202036	1164.27197084	0
42.6114464362	1163.94421205	0
42.1343727654	1163.65136537	0
41.6312409005	1163.40734681	0
41.1034927916	1163.17663393	0
40.6053848809	1162.98583803	0
40.0968628475	1162.87133608	0
39.5118370603	1162.84240541	0
38.9347000663	1162.82494936	0
38.3658028197	1162.78173646	0
37.7824326108	1162.79272279	0
37.2749863217	1162.89257631	0
36.7422867382	1163.0172101	0
36.2487564629	1163.14440736	0
35.7029686525	1163.2840558	0
35.0929871154	1163.44787416	0
34.5583725527	1163.64843568	0
34.0536995485	1163.90026674	0
